names,npeak,ncell,nreads
216_MB_MY_Tph2_Glut_Sero-H3K4me1-FemaleB,57267,91,400102
231_IPN_LDT_Vsx2_Nkx6_1_Glut-H3K4me1-FemaleA,23323,31,143165
231_IPN_LDT_Vsx2_Nkx6_1_Glut-H3K4me1-FemaleB,13503,17,76428
268_CS_PRNr_DR_En1_Sox2_Gaba-H3K4me1-FemaleA,24071,30,139535
268_CS_PRNr_DR_En1_Sox2_Gaba-H3K4me1-FemaleB,22154,28,124341
001_CLA_EPd_CTX_Car3_Glut-H3K9me3-MaleA,30830,129,855989
001_CLA_EPd_CTX_Car3_Glut-H3K9me3-MaleB,24295,29,220486
002_IT_EP_CLA_Glut-H3K9me3-MaleA,48231,218,1335028
002_IT_EP_CLA_Glut-H3K9me3-MaleB,67178,186,1474012
003_L5_6_IT_TPE_ENT_Glut-H3K9me3-MaleA,104197,800,4977323
003_L5_6_IT_TPE_ENT_Glut-H3K9me3-MaleB,108495,619,4955514
004_L6_IT_CTX_Glut-H3K9me3-MaleA,85687,795,4106100
004_L6_IT_CTX_Glut-H3K9me3-MaleB,102001,871,4622444
005_L5_IT_CTX_Glut-H3K9me3-MaleA,36729,295,893205
005_L5_IT_CTX_Glut-H3K9me3-MaleB,26014,208,683259
006_L4_5_IT_CTX_Glut-H3K9me3-MaleA,99262,1135,4505982
006_L4_5_IT_CTX_Glut-H3K9me3-MaleB,72093,820,3451939
007_L2_3_IT_CTX_Glut-H3K9me3-MaleA,60206,950,2778283
007_L2_3_IT_CTX_Glut-H3K9me3-MaleB,67884,648,2224834
008_L2_3_IT_ENT_Glut-H3K9me3-MaleA,228252,3704,27177896
008_L2_3_IT_ENT_Glut-H3K9me3-MaleB,210228,2147,20533378
009_L2_3_IT_PIR_ENTl_Glut-H3K9me3-MaleA,338719,8334,71442185
009_L2_3_IT_PIR_ENTl_Glut-H3K9me3-MaleB,119399,811,7148808
010_IT_AON_TT_DP_Glut-H3K9me3-MaleA,92418,692,5690404
010_IT_AON_TT_DP_Glut-H3K9me3-MaleB,79133,878,2659976
011_L2_IT_ENT_po_Glut-H3K9me3-MaleA,118745,627,5839799
011_L2_IT_ENT_po_Glut-H3K9me3-MaleB,109817,481,6146380
012_MEA_Slc17a7_Glut-H3K9me3-MaleA,70219,611,3378713
012_MEA_Slc17a7_Glut-H3K9me3-MaleB,99805,744,4490886
013_COAp_Grxcr2_Glut-H3K9me3-MaleA,22863,71,445901
013_COAp_Grxcr2_Glut-H3K9me3-MaleB,32468,82,505483
014_LA_BLA_BMA_PA_Glut-H3K9me3-MaleA,223423,2887,22454638
014_LA_BLA_BMA_PA_Glut-H3K9me3-MaleB,181571,2259,16517448
015_ENTmv_PA_COAp_Glut-H3K9me3-MaleA,62001,299,1850039
015_ENTmv_PA_COAp_Glut-H3K9me3-MaleB,64957,197,1368308
016_CA1_ProS_Glut-H3K9me3-MaleA,220881,4492,26449987
016_CA1_ProS_Glut-H3K9me3-MaleB,394837,10450,35659955
017_CA3_Glut-H3K9me3-MaleA,185593,2321,15216928
017_CA3_Glut-H3K9me3-MaleB,237882,3716,25154444
019_L2_3_IT_PPP_Glut-H3K9me3-MaleA,157310,1691,10091348
019_L2_3_IT_PPP_Glut-H3K9me3-MaleB,143409,1102,9660152
020_L2_3_IT_RSP_Glut-H3K9me3-MaleA,29593,254,707854
020_L2_3_IT_RSP_Glut-H3K9me3-MaleB,24308,216,630259
021_L4_RSP_ACA_Glut-H3K9me3-MaleA,0,0,0
021_L4_RSP_ACA_Glut-H3K9me3-MaleB,0,0,0
022_L5_ET_CTX_Glut-H3K9me3-MaleA,80373,599,2406351
022_L5_ET_CTX_Glut-H3K9me3-MaleB,66258,386,1804431
023_SUB_ProS_Glut-H3K9me3-MaleA,60315,280,1798393
023_SUB_ProS_Glut-H3K9me3-MaleB,89974,501,3822860
025_CA2_FC_IG_Glut-H3K9me3-MaleA,51788,364,2511444
025_CA2_FC_IG_Glut-H3K9me3-MaleB,104597,672,4310248
026_NLOT_Rho_Glut-H3K9me3-MaleA,50762,356,2525160
026_NLOT_Rho_Glut-H3K9me3-MaleB,77945,298,2064133
027_L6b_EPd_Glut-H3K9me3-MaleA,19192,33,209333
027_L6b_EPd_Glut-H3K9me3-MaleB,26771,42,258354
028_L6b_CT_ENT_Glut-H3K9me3-MaleA,137437,1512,8652477
028_L6b_CT_ENT_Glut-H3K9me3-MaleB,137382,1329,9366210
029_L6b_CTX_Glut-H3K9me3-MaleA,18130,48,208529
029_L6b_CTX_Glut-H3K9me3-MaleB,30640,52,305015
030_L6_CT_CTX_Glut-H3K9me3-MaleA,93122,1066,5760327
030_L6_CT_CTX_Glut-H3K9me3-MaleB,64704,680,2892101
031_CT_SUB_Glut-H3K9me3-MaleA,45336,207,1157068
031_CT_SUB_Glut-H3K9me3-MaleB,57657,183,1224165
032_L5_NP_CTX_Glut-H3K9me3-MaleA,19471,107,358460
032_L5_NP_CTX_Glut-H3K9me3-MaleB,24420,74,248704
033_NP_SUB_Glut-H3K9me3-MaleA,42263,180,1143277
033_NP_SUB_Glut-H3K9me3-MaleB,66054,424,2807310
034_NP_PPP_Glut-H3K9me3-MaleA,16191,55,313461
034_NP_PPP_Glut-H3K9me3-MaleB,34468,67,496482
036_HPF_CR_Glut-H3K9me3-MaleA,9269,28,113119
036_HPF_CR_Glut-H3K9me3-MaleB,34072,250,782613
037_DG_Glut-H3K9me3-MaleA,282172,7071,47309832
037_DG_Glut-H3K9me3-MaleB,353519,14524,88919405
038_DG_PIR_Ex_IMN-H3K9me3-MaleA,102730,1150,7981865
038_DG_PIR_Ex_IMN-H3K9me3-MaleB,140988,1820,10507592
039_OB_Meis2_Thsd7b_Gaba-H3K9me3-MaleA,39068,306,1121748
039_OB_Meis2_Thsd7b_Gaba-H3K9me3-MaleB,49517,297,1141786
041_OB_in_Frmd7_Gaba-H3K9me3-MaleA,6085,2,10572
041_OB_in_Frmd7_Gaba-H3K9me3-MaleB,23370,89,375256
042_OB_out_Frmd7_Gaba-H3K9me3-MaleA,0,0,0
042_OB_out_Frmd7_Gaba-H3K9me3-MaleB,8398,4,11974
044_OB_Dopa_Gaba-H3K9me3-MaleA,7429,4,10112
044_OB_Dopa_Gaba-H3K9me3-MaleB,1312,1,1806
045_OB_STR_CTX_Inh_IMN-H3K9me3-MaleA,133634,828,9515789
045_OB_STR_CTX_Inh_IMN-H3K9me3-MaleB,138271,2253,12933059
046_Vip_Gaba-H3K9me3-MaleA,58677,495,2748504
046_Vip_Gaba-H3K9me3-MaleB,98385,774,3926436
047_Sncg_Gaba-H3K9me3-MaleA,57589,467,2592049
047_Sncg_Gaba-H3K9me3-MaleB,70964,444,2815365
048_RHP_COA_Ndnf_Gaba-H3K9me3-MaleA,46605,266,847895
048_RHP_COA_Ndnf_Gaba-H3K9me3-MaleB,89812,413,2463276
049_Lamp5_Gaba-H3K9me3-MaleA,71280,432,2136931
049_Lamp5_Gaba-H3K9me3-MaleB,70500,534,2884443
050_Lamp5_Lhx6_Gaba-H3K9me3-MaleA,67507,331,1921186
050_Lamp5_Lhx6_Gaba-H3K9me3-MaleB,84641,581,3419554
051_Pvalb_chandelier_Gaba-H3K9me3-MaleA,46157,164,1045574
051_Pvalb_chandelier_Gaba-H3K9me3-MaleB,74206,249,1596097
052_Pvalb_Gaba-H3K9me3-MaleA,128957,1048,6592932
052_Pvalb_Gaba-H3K9me3-MaleB,126415,786,5262552
053_Sst_Gaba-H3K9me3-MaleA,150349,1300,8420238
053_Sst_Gaba-H3K9me3-MaleB,177667,1650,10834668
054_STR_Prox1_Lhx6_Gaba-H3K9me3-MaleA,71765,376,2365548
054_STR_Prox1_Lhx6_Gaba-H3K9me3-MaleB,115494,819,4144630
055_STR_Lhx8_Gaba-H3K9me3-MaleA,37840,124,932441
055_STR_Lhx8_Gaba-H3K9me3-MaleB,93470,418,2188212
056_Sst_Chodl_Gaba-H3K9me3-MaleA,59512,234,1583768
056_Sst_Chodl_Gaba-H3K9me3-MaleB,87868,484,2520093
057_NDB_SI_MA_STRv_Lhx8_Gaba-H3K9me3-MaleA,90045,557,3793872
057_NDB_SI_MA_STRv_Lhx8_Gaba-H3K9me3-MaleB,77421,443,2986020
058_PAL_STR_Gaba_Chol-H3K9me3-MaleA,60635,191,1543738
058_PAL_STR_Gaba_Chol-H3K9me3-MaleB,76208,449,2882843
059_GPe_SI_Sox6_Cyp26b1_Gaba-H3K9me3-MaleA,11876,21,104276
059_GPe_SI_Sox6_Cyp26b1_Gaba-H3K9me3-MaleB,34483,35,322408
060_OT_D3_Folh1_Gaba-H3K9me3-MaleA,20455,65,612704
060_OT_D3_Folh1_Gaba-H3K9me3-MaleB,46850,364,939932
061_STR_D1_Gaba-H3K9me3-MaleA,218066,3190,25798101
061_STR_D1_Gaba-H3K9me3-MaleB,359304,22084,112844621
062_STR_D2_Gaba-H3K9me3-MaleA,205642,3000,21032846
062_STR_D2_Gaba-H3K9me3-MaleB,356373,17595,86684899
063_STR_D1_Sema5a_Gaba-H3K9me3-MaleA,101748,758,5442117
063_STR_D1_Sema5a_Gaba-H3K9me3-MaleB,173790,3340,12618716
064_STR_PAL_Chst9_Gaba-H3K9me3-MaleA,141854,1930,9474717
064_STR_PAL_Chst9_Gaba-H3K9me3-MaleB,176557,2863,12595074
065_IA_Mgp_Gaba-H3K9me3-MaleA,21998,49,244664
065_IA_Mgp_Gaba-H3K9me3-MaleB,22828,60,361696
066_NDB_SI_ant_Prdm12_Gaba-H3K9me3-MaleA,27731,59,500473
066_NDB_SI_ant_Prdm12_Gaba-H3K9me3-MaleB,43944,166,584522
070_LSX_Prdm12_Slit2_Gaba-H3K9me3-MaleA,5148,1,7952
070_LSX_Prdm12_Slit2_Gaba-H3K9me3-MaleB,7980,4,10851
073_MEA_BST_Sox6_Gaba-H3K9me3-MaleA,112153,943,6473637
073_MEA_BST_Sox6_Gaba-H3K9me3-MaleB,122577,981,6744950
074_MEA_BST_Lhx6_Sp9_Gaba-H3K9me3-MaleA,70481,511,3300754
074_MEA_BST_Lhx6_Sp9_Gaba-H3K9me3-MaleB,82034,558,3358464
075_MEA_BST_Lhx6_Nr2e1_Gaba-H3K9me3-MaleA,54122,264,1434457
075_MEA_BST_Lhx6_Nr2e1_Gaba-H3K9me3-MaleB,71779,245,1537208
076_MEA_BST_Lhx6_Nfib_Gaba-H3K9me3-MaleA,67405,300,1886138
076_MEA_BST_Lhx6_Nfib_Gaba-H3K9me3-MaleB,74259,490,3038572
077_CEA_BST_Gal_Avp_Gaba-H3K9me3-MaleA,42320,163,1107203
077_CEA_BST_Gal_Avp_Gaba-H3K9me3-MaleB,33547,115,706537
078_SI_MA_ACB_Ebf1_Bnc2_Gaba-H3K9me3-MaleA,13088,16,125315
078_SI_MA_ACB_Ebf1_Bnc2_Gaba-H3K9me3-MaleB,27718,71,253462
079_CEA_BST_Six3_Cyp26b1_Gaba-H3K9me3-MaleA,106806,1062,5935613
079_CEA_BST_Six3_Cyp26b1_Gaba-H3K9me3-MaleB,119180,975,5710493
080_CEA_AAA_BST_Six3_Sp9_Gaba-H3K9me3-MaleA,185232,2005,14540572
080_CEA_AAA_BST_Six3_Sp9_Gaba-H3K9me3-MaleB,151656,1407,9295488
081_ACB_BST_FS_D1_Gaba-H3K9me3-MaleA,35534,127,902067
081_ACB_BST_FS_D1_Gaba-H3K9me3-MaleB,53852,302,1074362
082_CEA_BST_Ebf1_Pdyn_Gaba-H3K9me3-MaleA,99778,795,4623085
082_CEA_BST_Ebf1_Pdyn_Gaba-H3K9me3-MaleB,113866,799,4947173
083_CEA_BST_Rai14_Pdyn_Crh_Gaba-H3K9me3-MaleA,22203,54,241084
083_CEA_BST_Rai14_Pdyn_Crh_Gaba-H3K9me3-MaleB,26096,45,264958
084_BST_SI_AAA_Six3_Slc22a3_Gaba-H3K9me3-MaleA,11928,14,116021
084_BST_SI_AAA_Six3_Slc22a3_Gaba-H3K9me3-MaleB,29804,48,257015
085_SI_MPO_LPO_Lhx8_Gaba-H3K9me3-MaleA,45889,150,1078090
085_SI_MPO_LPO_Lhx8_Gaba-H3K9me3-MaleB,89610,322,1956698
086_MPO_ADP_Lhx8_Gaba-H3K9me3-MaleA,44172,121,1110533
086_MPO_ADP_Lhx8_Gaba-H3K9me3-MaleB,76923,456,2944412
087_MPN_MPO_LPO_Lhx6_Zfhx3_Gaba-H3K9me3-MaleA,23214,55,599725
087_MPN_MPO_LPO_Lhx6_Zfhx3_Gaba-H3K9me3-MaleB,72553,200,1511549
088_BST_Tac2_Gaba-H3K9me3-MaleA,5528,6,48676
088_BST_Tac2_Gaba-H3K9me3-MaleB,25535,57,366850
089_PVR_Six3_Sox3_Gaba-H3K9me3-MaleA,26170,35,278533
089_PVR_Six3_Sox3_Gaba-H3K9me3-MaleB,48738,164,951629
090_BST_MPN_Six3_Nrgn_Gaba-H3K9me3-MaleA,27442,86,715104
090_BST_MPN_Six3_Nrgn_Gaba-H3K9me3-MaleB,86625,329,2082033
091_ARH_PVi_Six6_Dopa_Gaba-H3K9me3-MaleA,9588,2,12893
091_ARH_PVi_Six6_Dopa_Gaba-H3K9me3-MaleB,26381,40,227557
092_TMv_PMv_Tbx3_Hist_Gaba-H3K9me3-MaleA,6636,7,55799
092_TMv_PMv_Tbx3_Hist_Gaba-H3K9me3-MaleB,27077,28,225371
093_RT_ZI_Gnb3_Gaba-H3K9me3-MaleA,33125,102,776058
093_RT_ZI_Gnb3_Gaba-H3K9me3-MaleB,52151,186,986239
094_SCH_Six6_Cdc14a_Gaba-H3K9me3-MaleA,32383,112,787552
094_SCH_Six6_Cdc14a_Gaba-H3K9me3-MaleB,82265,522,2993945
096_PVHd_Gsc_Gaba-H3K9me3-MaleA,15513,18,159672
096_PVHd_Gsc_Gaba-H3K9me3-MaleB,26347,70,376074
097_PVHd_SBPV_Six3_Prox1_Gaba-H3K9me3-MaleA,21226,48,402578
097_PVHd_SBPV_Six3_Prox1_Gaba-H3K9me3-MaleB,84876,342,1922275
098_AHN_SBPV_PVHd_Pdrm12_Gaba-H3K9me3-MaleA,57195,174,1574371
098_AHN_SBPV_PVHd_Pdrm12_Gaba-H3K9me3-MaleB,133575,881,5619754
099_SBPV_PVa_Six6_Satb2_Gaba-H3K9me3-MaleA,22787,57,434071
099_SBPV_PVa_Six6_Satb2_Gaba-H3K9me3-MaleB,66040,232,1314103
100_AHN_Onecut3_Gaba-H3K9me3-MaleA,28098,39,303664
100_AHN_Onecut3_Gaba-H3K9me3-MaleB,89125,301,1998243
101_ZI_Pax6_Gaba-H3K9me3-MaleA,52620,277,2705191
101_ZI_Pax6_Gaba-H3K9me3-MaleB,146344,1116,7727531
102_DMH_LHA_Gsx1_Gaba-H3K9me3-MaleA,30006,57,534978
102_DMH_LHA_Gsx1_Gaba-H3K9me3-MaleB,67038,280,1366344
103_PVHd_DMH_Lhx6_Gaba-H3K9me3-MaleA,32836,60,566708
103_PVHd_DMH_Lhx6_Gaba-H3K9me3-MaleB,71250,230,1395190
104_TU_ARH_Otp_Six6_Gaba-H3K9me3-MaleA,42475,136,1145040
104_TU_ARH_Otp_Six6_Gaba-H3K9me3-MaleB,93316,627,3690840
105_TMd_DMH_Foxd2_Gaba-H3K9me3-MaleA,2300,1,3043
105_TMd_DMH_Foxd2_Gaba-H3K9me3-MaleB,9285,3,12958
106_PVpo_VMPO_MPN_Hmx2_Gaba-H3K9me3-MaleA,50762,158,1365070
106_PVpo_VMPO_MPN_Hmx2_Gaba-H3K9me3-MaleB,129509,861,5597057
107_DMH_Hmx2_Gaba-H3K9me3-MaleA,52105,249,2772741
107_DMH_Hmx2_Gaba-H3K9me3-MaleB,177757,1334,11435802
108_ARH_PVp_Tbx3_Gaba-H3K9me3-MaleA,80063,370,5856349
108_ARH_PVp_Tbx3_Gaba-H3K9me3-MaleB,148373,941,10702699
109_LGv_ZI_Otx2_Gaba-H3K9me3-MaleA,3358,1,4337
109_LGv_ZI_Otx2_Gaba-H3K9me3-MaleB,18547,24,152420
112_GPi_Tbr1_Cngb3_Gaba_Glut-H3K9me3-MaleA,21095,25,204474
112_GPi_Tbr1_Cngb3_Gaba_Glut-H3K9me3-MaleB,39984,101,742179
113_MEA_COA_BMA_Ccdc42_Glut-H3K9me3-MaleA,159203,1823,11704135
113_MEA_COA_BMA_Ccdc42_Glut-H3K9me3-MaleB,161069,1983,12475963
114_COAa_PAA_MEA_Barhl2_Glut-H3K9me3-MaleA,105650,793,4844864
114_COAa_PAA_MEA_Barhl2_Glut-H3K9me3-MaleB,116925,826,5229102
116_AVPV_MEPO_SFO_Tbr1_Glut-H3K9me3-MaleA,0,0,0
116_AVPV_MEPO_SFO_Tbr1_Glut-H3K9me3-MaleB,0,0,0
1160_Astro_NT_NN_2-H3K9me3-MaleA,150492,3682,16737369
1160_Astro_NT_NN_2-H3K9me3-MaleB,197239,10390,29327151
1161_Astro_TE_NN_1-H3K9me3-MaleA,94219,1150,5315406
1161_Astro_TE_NN_1-H3K9me3-MaleB,127468,2365,8224853
1162_Astro_TE_NN_2-H3K9me3-MaleA,17774,82,433290
1162_Astro_TE_NN_2-H3K9me3-MaleB,61602,413,1531356
1163_Astro_TE_NN_3-H3K9me3-MaleA,194989,6867,31964997
1163_Astro_TE_NN_3-H3K9me3-MaleB,277381,17820,65015126
1165_Astro_TE_NN_5-H3K9me3-MaleA,20532,123,659102
1165_Astro_TE_NN_5-H3K9me3-MaleB,55939,688,2593416
117_LHA_Barhl2_Glut-H3K9me3-MaleA,29850,72,720939
117_LHA_Barhl2_Glut-H3K9me3-MaleB,97154,368,2403578
1173_Tanycyte_NN_2-H3K9me3-MaleA,18628,90,586930
1173_Tanycyte_NN_2-H3K9me3-MaleB,64673,400,1537397
1175_Ependymal_NN_1-H3K9me3-MaleA,87399,927,5638018
1175_Ependymal_NN_1-H3K9me3-MaleB,139443,2546,9485389
1178_CHOR_NN_1-H3K9me3-MaleA,80798,1039,4783821
1178_CHOR_NN_1-H3K9me3-MaleB,93836,1275,4040402
1179_OPC_NN_1-H3K9me3-MaleA,175287,4100,22900664
1179_OPC_NN_1-H3K9me3-MaleB,232867,8574,34420446
118_ADP_MPO_Trp73_Glut-H3K9me3-MaleA,16336,35,337376
118_ADP_MPO_Trp73_Glut-H3K9me3-MaleB,50376,128,967373
1180_OPC_NN_2-H3K9me3-MaleA,11252,22,125647
1180_OPC_NN_2-H3K9me3-MaleB,20603,57,198060
1181_COP_NN_1-H3K9me3-MaleA,59628,685,3479190
1181_COP_NN_1-H3K9me3-MaleB,93661,1081,4217334
1182_NFOL_NN_2-H3K9me3-MaleA,50861,283,1777495
1182_NFOL_NN_2-H3K9me3-MaleB,74403,484,1971791
1183_MFOL_NN_3-H3K9me3-MaleA,60139,693,3722072
1183_MFOL_NN_3-H3K9me3-MaleB,115178,2316,7953833
1184_MOL_NN_4-H3K9me3-MaleA,200525,4580,28506082
1184_MOL_NN_4-H3K9me3-MaleB,278300,19309,58800166
1186_ABC_NN_1-H3K9me3-MaleA,38562,510,1412963
1186_ABC_NN_1-H3K9me3-MaleB,63727,784,2124556
1187_VLMC_NN_1-H3K9me3-MaleA,74841,1629,5730238
1187_VLMC_NN_1-H3K9me3-MaleB,103490,2221,6754183
1188_VLMC_NN_2-H3K9me3-MaleA,21822,190,479923
1188_VLMC_NN_2-H3K9me3-MaleB,32527,380,779061
1189_VLMC_NN_3-H3K9me3-MaleA,5436,23,73404
1189_VLMC_NN_3-H3K9me3-MaleB,12144,80,127574
119_SI_MA_LPO_LHA_Skor1_Glut-H3K9me3-MaleA,61859,462,2927648
119_SI_MA_LPO_LHA_Skor1_Glut-H3K9me3-MaleB,83361,521,3232479
1191_Peri_NN_1-H3K9me3-MaleA,5299,32,74678
1191_Peri_NN_1-H3K9me3-MaleB,15916,207,324358
1192_SMC_NN_1-H3K9me3-MaleA,2529,16,34187
1192_SMC_NN_1-H3K9me3-MaleB,6014,30,61815
1193_Endo_NN_1-H3K9me3-MaleA,36195,738,2976048
1193_Endo_NN_1-H3K9me3-MaleB,79711,1634,4546857
1194_Microglia_NN_1-H3K9me3-MaleA,43317,374,1540553
1194_Microglia_NN_1-H3K9me3-MaleB,122217,3500,11870212
1195_BAM_NN_1-H3K9me3-MaleA,13078,39,158863
1195_BAM_NN_1-H3K9me3-MaleB,34158,290,901897
120_MEA_Otp_Foxp2_Glut-H3K9me3-MaleA,160621,1172,10914916
120_MEA_Otp_Foxp2_Glut-H3K9me3-MaleB,108660,616,5069019
121_MEA_BST_Otp_Zic2_Glut-H3K9me3-MaleA,20217,33,212630
121_MEA_BST_Otp_Zic2_Glut-H3K9me3-MaleB,24234,45,243407
122_LHA_MEA_Otp_Glut-H3K9me3-MaleA,24575,118,623553
122_LHA_MEA_Otp_Glut-H3K9me3-MaleB,34527,126,734322
123_DMH_Nkx2_4_Glut-H3K9me3-MaleA,8462,16,88339
123_DMH_Nkx2_4_Glut-H3K9me3-MaleB,38783,164,788251
124_MPN_MPO_PVpo_Hmx2_Glut-H3K9me3-MaleA,11240,16,103376
124_MPN_MPO_PVpo_Hmx2_Glut-H3K9me3-MaleB,41317,85,549463
125_DMH_Hmx2_Glut-H3K9me3-MaleA,25724,35,290835
125_DMH_Hmx2_Glut-H3K9me3-MaleB,66068,224,1317889
126_ARH_PVp_Tbx3_Glut-H3K9me3-MaleA,58570,183,1694632
126_ARH_PVp_Tbx3_Glut-H3K9me3-MaleB,91346,573,3431160
127_DMH_LHA_Vgll2_Glut-H3K9me3-MaleA,31585,60,570585
127_DMH_LHA_Vgll2_Glut-H3K9me3-MaleB,80784,229,1654428
128_VMH_Fezf1_Glut-H3K9me3-MaleA,32876,52,562360
128_VMH_Fezf1_Glut-H3K9me3-MaleB,76282,215,1594956
129_VMH_Nr5a1_Glut-H3K9me3-MaleA,57381,263,2304644
129_VMH_Nr5a1_Glut-H3K9me3-MaleB,158957,1500,9304326
130_LHA_Pmch_Glut-H3K9me3-MaleA,14497,12,135149
130_LHA_Pmch_Glut-H3K9me3-MaleB,46115,93,918377
131_LHA_AHN_PVH_Otp_Trh_Glut-H3K9me3-MaleA,29198,80,741634
131_LHA_AHN_PVH_Otp_Trh_Glut-H3K9me3-MaleB,74604,449,2928820
132_AHN_RCH_LHA_Otp_Fezf1_Glut-H3K9me3-MaleA,42697,134,1113173
132_AHN_RCH_LHA_Otp_Fezf1_Glut-H3K9me3-MaleB,122267,745,4822290
133_PVH_SO_PVa_Otp_Glut-H3K9me3-MaleA,42994,116,1068787
133_PVH_SO_PVa_Otp_Glut-H3K9me3-MaleB,109602,627,4054020
134_PH_ant_LHA_Otp_Bsx_Glut-H3K9me3-MaleA,34466,77,806768
134_PH_ant_LHA_Otp_Bsx_Glut-H3K9me3-MaleB,90244,355,2517528
135_STN_PSTN_Pitx2_Glut-H3K9me3-MaleA,174664,1556,11123928
135_STN_PSTN_Pitx2_Glut-H3K9me3-MaleB,125393,1410,4790119
136_PMv_TMv_Pitx2_Glut-H3K9me3-MaleA,19214,19,211127
136_PMv_TMv_Pitx2_Glut-H3K9me3-MaleB,27720,58,388360
137_PH_an_Pitx2_Glut-H3K9me3-MaleA,8922,7,71809
137_PH_an_Pitx2_Glut-H3K9me3-MaleB,25145,38,218258
138_PH_Pitx2_Glut-H3K9me3-MaleA,11247,1,15935
138_PH_Pitx2_Glut-H3K9me3-MaleB,8005,10,61785
139_PH_LHA_Foxb1_Glut-H3K9me3-MaleA,168024,1450,11350616
139_PH_LHA_Foxb1_Glut-H3K9me3-MaleB,120706,1165,4411919
140_PMd_LHA_Foxb1_Glut-H3K9me3-MaleA,4141,1,5251
140_PMd_LHA_Foxb1_Glut-H3K9me3-MaleB,4732,5,38156
141_PH_SUM_Foxa1_Glut-H3K9me3-MaleA,15045,15,138623
141_PH_SUM_Foxa1_Glut-H3K9me3-MaleB,29740,37,274650
142_HY_Gnrh1_Glut-H3K9me3-MaleA,154801,1486,12729772
142_HY_Gnrh1_Glut-H3K9me3-MaleB,236574,3638,22385947
143_MM_ant_Foxb1_Glut-H3K9me3-MaleA,0,0,0
143_MM_ant_Foxb1_Glut-H3K9me3-MaleB,16123,4,22914
149_PVT_PT_Ntrk1_Glut-H3K9me3-MaleA,4988,4,39799
149_PVT_PT_Ntrk1_Glut-H3K9me3-MaleB,34463,43,315615
151_TH_Prkcd_Grin2c_Glut-H3K9me3-MaleA,20430,32,219681
151_TH_Prkcd_Grin2c_Glut-H3K9me3-MaleB,33757,100,680409
152_RE_Xi_Nox4_Glut-H3K9me3-MaleA,33146,106,914178
152_RE_Xi_Nox4_Glut-H3K9me3-MaleB,94850,485,3649234
156_MB_ant_ve_Dmrta2_Glut-H3K9me3-MaleA,170581,1594,11699138
156_MB_ant_ve_Dmrta2_Glut-H3K9me3-MaleB,89894,1002,3220220
159_IF_RL_CLI_PAG_Foxa1_Glut-H3K9me3-MaleA,118982,929,7269527
159_IF_RL_CLI_PAG_Foxa1_Glut-H3K9me3-MaleB,77411,826,2638884
166_MRN_Pou3f1_C1ql4_Glut-H3K9me3-MaleA,33318,119,802651
166_MRN_Pou3f1_C1ql4_Glut-H3K9me3-MaleB,29905,122,397524
168_SPA_SPFm_SPFp_POL_PIL_PoT_Sp9_Glut-H3K9me3-MaleA,19758,56,365782
168_SPA_SPFm_SPFp_POL_PIL_PoT_Sp9_Glut-H3K9me3-MaleB,25684,45,209036
180_SCiw_Pitx2_Glut-H3K9me3-MaleA,167071,1469,10296567
180_SCiw_Pitx2_Glut-H3K9me3-MaleB,93898,854,2662402
191_PAG_MRN_Rln3_Gaba-H3K9me3-MaleA,6326,8,51624
191_PAG_MRN_Rln3_Gaba-H3K9me3-MaleB,4839,9,35633
195_SNr_VTA_Pax5_Npas1_Gaba-H3K9me3-MaleA,151986,1117,8536916
195_SNr_VTA_Pax5_Npas1_Gaba-H3K9me3-MaleB,102196,1011,3540373
196_PAG_PPN_Pax5_Sox21_Gaba-H3K9me3-MaleA,52109,142,1322931
196_PAG_PPN_Pax5_Sox21_Gaba-H3K9me3-MaleB,49294,128,622486
197_SNr_Six3_Gaba-H3K9me3-MaleA,122665,898,6761882
197_SNr_Six3_Gaba-H3K9me3-MaleB,89709,909,3185646
199_PAG_MRN_RN_Foxa2_Gaba-H3K9me3-MaleA,61091,353,3056192
199_PAG_MRN_RN_Foxa2_Gaba-H3K9me3-MaleB,61316,317,1187601
200_PAG_ND_PCG_Onecut1_Gaba-H3K9me3-MaleA,75234,452,3273557
200_PAG_ND_PCG_Onecut1_Gaba-H3K9me3-MaleB,57118,334,1049601
202_PRT_Tcf7l2_Gaba-H3K9me3-MaleA,110188,660,4912391
202_PRT_Tcf7l2_Gaba-H3K9me3-MaleB,89794,597,1986683
203_LGv_SPFp_SPFm_Nkx2_2_Tcf7l2_Gaba-H3K9me3-MaleA,38019,91,603051
203_LGv_SPFp_SPFm_Nkx2_2_Tcf7l2_Gaba-H3K9me3-MaleB,51616,153,652923
213_SCsg_Gabrr2_Gaba-H3K9me3-MaleA,20732,26,188422
213_SCsg_Gabrr2_Gaba-H3K9me3-MaleB,10382,28,77215
214_IPN_Otp_Crisp1_Gaba-H3K9me3-MaleA,79222,542,3259969
214_IPN_Otp_Crisp1_Gaba-H3K9me3-MaleB,87234,624,1814281
215_SNc_VTA_RAmb_Foxa1_Dopa-H3K9me3-MaleA,172702,1495,7137413
215_SNc_VTA_RAmb_Foxa1_Dopa-H3K9me3-MaleB,147288,1402,5751126
216_MB_MY_Tph2_Glut_Sero-H3K9me3-MaleA,50409,181,1258355
216_MB_MY_Tph2_Glut_Sero-H3K9me3-MaleB,38958,138,494676
231_IPN_LDT_Vsx2_Nkx6_1_Glut-H3K9me3-MaleA,28141,61,457843
